sn,name,price
3068,Cauli Local,85.00
3069,Cauli Local,75.00
3070,Cauli Local,78.00
3071,Cauli Local,85.00
3072,Cauli Local,75.00
3073,Cauli Local,76.67
3074,Cauli Local,85.00
3075,Cauli Local,95.00
3076,Cauli Local,105.00
3077,Cauli Local,120.00
3078,Cauli Local,130.00
3079,Cauli Local,135.00
3080,Cauli Local,135.00
3081,Cauli Local,135.00
3082,Cauli Local,110.00
3083,Cauli Local,110.00
3084,Cauli Local,110.00
3085,Cauli Local,125.00
3086,Cauli Local,130.00
3087,Cauli Local,126.67
3088,Cauli Local,116.67
3089,Cauli Local,85.00
3090,Cauli Local,110.00
3091,Cauli Local,90.00
3092,Cauli Local,88.00
3093,Cauli Local,80.00
3094,Cauli Local,75.00
3095,Cauli Local,85.00
3096,Cauli Local,76.67
3097,Cauli Local,85.00
3098,Cauli Local,90.00
3099,Cauli Local,90.00
3100,Cauli Local,86.67
3101,Cauli Local,206.67
3102,Cauli Local,75.00
3103,Cauli Local,85.00
3104,Cauli Local,30.00
3105,Cauli Local,55.00
3106,Cauli Local,55.00
3107,Cauli Local,45.00
3108,Cauli Local,45.00
3109,Cauli Local,46.67
3110,Cauli Local,55.00
3111,Cauli Local,45.00
3112,Cauli Local,45.00
3113,Cauli Local,45.00
3114,Cauli Local,55.00
3115,Cauli Local,65.00
3116,Cauli Local,65.00
3117,Cauli Local,65.00
3118,Cauli Local,66.67
3119,Cauli Local,65.00
3120,Cauli Local,75.00
3121,Cauli Local,130.00
3122,Cauli Local,86.67
3123,Cauli Local,86.67
3124,Cauli Local,55.00
3125,Cauli Local,46.00
3126,Cauli Local,45.00
3127,Cauli Local,45.00
3128,Cauli Local,45.00
3129,Cauli Local,45.00
3130,Cauli Local,46.67
3131,Cauli Local,55.00
3132,Cauli Local,45.00
3133,Cauli Local,45.00
3134,Cauli Local,45.00
3135,Cauli Local,45.00
3136,Cauli Local,45.00
3137,Cauli Local,44.00
3138,Cauli Local,35.00
3139,Cauli Local,45.00
3140,Cauli Local,35.00
3141,Cauli Local,35.00
3142,Cauli Local,45.00
3143,Cauli Local,45.00
3144,Cauli Local,45.00
3145,Cauli Local,46.00
3146,Cauli Local,40.00
3147,Cauli Local,40.00
3148,Cauli Local,40.00
3149,Cauli Local,35.00
3150,Cauli Local,35.00
3151,Cauli Local,35.00
3152,Cauli Local,35.00
3153,Cauli Local,35.00
3154,Cauli Local,35.00
3155,Cauli Local,30.00
3156,Cauli Local,25.00
3157,Cauli Local,19.00
3158,Cauli Local,20.00
3159,Cauli Local,23.00
3160,Cauli Local,23.00
3161,Cauli Local,22.50
3162,Cauli Local,35.00
3163,Cauli Local,35.00
3164,Cauli Local,40.00
3165,Cauli Local,30.00
3166,Cauli Local,29.00
3167,Cauli Local,29.00
3168,Cauli Local,35.00
3169,Cauli Local,45.00
3170,Cauli Local,40.00
3171,Cauli Local,25.00
3172,Cauli Local,25.00
3173,Cauli Local,25.00
3174,Cauli Local,35.00
3175,Cauli Local,35.00
3176,Cauli Local,35.00
3177,Cauli Local,36.00
3178,Cauli Local,35.00
3179,Cauli Local,35.00
3180,Cauli Local,30.00
3181,Cauli Local,35.00
3182,Cauli Local,35.00
3183,Cauli Local,35.00
3184,Cauli Local,35.00
3185,Cauli Local,35.00
3186,Cauli Local,35.00
3187,Cauli Local,35.00
3188,Cauli Local,39.00
3189,Cauli Local,35.00
3190,Cauli Local,35.00
3191,Cauli Local,35.00
3192,Cauli Local,39.00
3193,Cauli Local,35.00
3194,Cauli Local,45.00
3195,Cauli Local,45.00
3196,Cauli Local,45.00
3197,Cauli Local,55.00
3198,Cauli Local,55.00
3199,Cauli Local,55.00
3200,Cauli Local,55.00
3201,Cauli Local,55.00
3202,Cauli Local,55.00
3203,Cauli Local,45.00
3204,Cauli Local,45.00
3205,Cauli Local,56.00
3206,Cauli Local,55.00
3207,Cauli Local,55.00
3208,Cauli Local,55.00
3209,Cauli Local,55.00
3210,Cauli Local,55.00
3211,Cauli Local,55.00
3212,Cauli Local,55.00
3213,Cauli Local,55.00
3214,Cauli Local,35.00
3215,Cauli Local,25.00
3216,Cauli Local,36.00
3217,Cauli Local,28.00
3218,Cauli Local,27.50
3219,Cauli Local,25.00
3220,Cauli Local,25.00
3221,Cauli Local,22.33
3222,Cauli Local,30.00
3223,Cauli Local,25.00
3224,Cauli Local,25.00
3225,Cauli Local,20.00
3226,Cauli Local,19.00
3227,Cauli Local,17.60
3228,Cauli Local,17.67
3229,Cauli Local,15.00
3230,Cauli Local,18.00
3231,Cauli Local,17.50
3232,Cauli Local,21.20
3233,Cauli Local,25.00
3234,Cauli Local,25.00
3235,Cauli Local,22.33
3236,Cauli Local,25.00
3237,Cauli Local,25.00
3238,Cauli Local,22.50
3239,Cauli Local,25.00
3240,Cauli Local,18.00
3241,Cauli Local,15.00
3242,Cauli Local,17.67
3243,Cauli Local,17.60
3244,Cauli Local,21.60
3245,Cauli Local,17.67
3246,Cauli Local,27.67
3247,Cauli Local,30.00
3248,Cauli Local,27.67
3249,Cauli Local,30.00
3250,Cauli Local,40.00
3251,Cauli Local,45.00
3252,Cauli Local,45.00
3253,Cauli Local,45.00
3254,Cauli Local,50.00
3255,Cauli Local,50.00
3256,Cauli Local,55.00
3257,Cauli Local,55.00
3258,Cauli Local,45.00
3259,Cauli Local,46.00
3260,Cauli Local,45.00
3261,Cauli Local,45.00
3262,Cauli Local,55.00
3263,Cauli Local,55.00
3264,Cauli Local,55.00
3265,Cauli Local,55.00
3266,Cauli Local,56.67
3267,Cauli Local,55.00
3268,Cauli Local,55.00
3269,Cauli Local,55.00
3270,Cauli Local,55.00
3271,Cauli Local,55.00
3272,Cauli Local,55.00
3273,Cauli Local,65.00
3274,Cauli Local,55.00
3275,Cauli Local,55.00
3276,Cauli Local,55.00
3277,Cauli Local,45.00
3278,Cauli Local,55.00
3279,Cauli Local,55.00
3280,Cauli Local,45.00
3281,Cauli Local,55.00
3282,Cauli Local,45.00
3283,Cauli Local,45.00
3284,Cauli Local,55.00
3285,Cauli Local,55.00
3286,Cauli Local,55.00
3287,Cauli Local,55.00
3288,Cauli Local,45.00
3289,Cauli Local,45.00
3290,Cauli Local,40.00
3291,Cauli Local,32.67
3292,Cauli Local,30.00
3293,Cauli Local,35.00
3294,Cauli Local,32.67
3295,Cauli Local,27.67
3296,Cauli Local,22.33
3297,Cauli Local,20.00
3298,Cauli Local,17.67
3299,Cauli Local,25.00
3300,Cauli Local,35.00
3301,Cauli Local,35.00
3302,Cauli Local,42.33
3303,Cauli Local,37.67
3304,Cauli Local,32.50
3305,Cauli Local,32.50
3306,Cauli Local,55.00
3307,Cauli Local,45.00
3308,Cauli Local,55.00
3309,Cauli Local,45.00
3310,Cauli Local,45.00
3311,Cauli Local,55.00
3312,Cauli Local,55.00
3313,Cauli Local,55.00
3314,Cauli Local,55.00
3315,Cauli Local,55.00
3316,Cauli Local,55.00
3317,Cauli Local,65.00
3318,Cauli Local,65.00
3319,Cauli Local,66.00
3320,Cauli Local,65.00
3321,Cauli Local,55.00
3322,Cauli Local,65.00
3323,Cauli Local,66.00
3324,Cauli Local,65.00
3325,Cauli Local,65.00
3326,Cauli Local,75.00
3327,Cauli Local,76.00
3328,Cauli Local,75.00
3329,Cauli Local,75.00
3330,Cauli Local,75.00
3331,Cauli Local,76.00
3332,Cauli Local,75.00
3333,Cauli Local,75.00
3334,Cauli Local,75.00
3335,Cauli Local,75.00
3336,Cauli Local,75.00
3337,Cauli Local,76.00
3338,Cauli Local,65.00
3339,Cauli Local,65.00
3340,Cauli Local,65.00
3341,Cauli Local,65.00
3342,Cauli Local,65.00
3343,Cauli Local,65.00
3344,Cauli Local,65.00
3345,Cauli Local,56.67
3346,Cauli Local,55.00
3347,Cauli Local,55.00
3348,Cauli Local,45.00
3349,Cauli Local,55.00
3350,Cauli Local,55.00
3351,Cauli Local,45.00
3352,Cauli Local,45.00
3353,Cauli Local,45.00
3354,Cauli Local,75.00
3355,Cauli Local,85.00
3356,Cauli Local,90.00
3357,Cauli Local,85.00
3358,Cauli Local,85.00
3359,Cauli Local,85.00
3360,Cauli Local,85.00
3361,Cauli Local,76.67
3362,Cauli Local,75.00
3363,Cauli Local,65.00
3364,Cauli Local,55.00
3365,Cauli Local,45.00
3366,Cauli Local,55.00
3367,Cauli Local,55.00
3368,Cauli Local,45.00
3369,Cauli Local,45.00
3370,Cauli Local,55.00
3371,Cauli Local,66.67
3372,Cauli Local,65.00
3373,Cauli Local,65.00
3374,Cauli Local,65.00
3375,Cauli Local,75.00
3376,Cauli Local,85.00
3377,Cauli Local,85.00
3378,Cauli Local,85.00
3379,Cauli Local,85.00
3380,Cauli Local,85.00
3381,Cauli Local,75.00
3382,Cauli Local,83.33
3383,Cauli Local,75.00
3384,Cauli Local,65.00
3385,Cauli Local,85.00
3386,Cauli Local,85.00
3387,Cauli Local,85.00
3388,Cauli Local,85.00
3389,Cauli Local,66.00
3390,Cauli Local,65.00
3391,Cauli Local,88.00
3392,Cauli Local,75.00
3393,Cauli Local,66.00
3394,Cauli Local,75.00
3395,Cauli Local,75.00
3396,Cauli Local,65.00
3397,Cauli Local,68.00
3398,Cauli Local,72.00
3399,Cauli Local,70.00
3400,Cauli Local,70.00
3401,Cauli Local,76.67
3402,Cauli Local,65.00
3403,Cauli Local,65.00
3404,Cauli Local,66.00
3405,Cauli Local,96.00
3406,Cauli Local,55.00
3407,Cauli Local,55.00
3408,Cauli Local,55.00
3409,Cauli Local,55.00
3410,Cauli Local,86.67
3411,Cauli Local,55.00
3412,Cauli Local,55.00
3413,Cauli Local,75.00
3414,Cauli Local,112.00
3415,Cauli Local,76.00
3416,Cauli Local,75.00
3417,Cauli Local,88.00
3418,Cauli Local,86.00
3419,Cauli Local,88.00
3420,Cauli Local,75.00
3421,Cauli Local,55.00
3422,Cauli Local,65.00
3423,Cauli Local,65.00
3424,Cauli Local,75.00
3425,Cauli Local,88.00
3426,Cauli Local,95.00
3427,Cauli Local,120.00
3428,Cauli Local,120.00
3429,Cauli Local,105.00
3430,Cauli Local,108.00
3431,Cauli Local,96.00
3432,Cauli Local,96.00
3433,Cauli Local,86.00
3434,Cauli Local,85.00
3435,Cauli Local,90.00
3436,Cauli Local,95.00
3437,Cauli Local,95.00
3438,Cauli Local,95.00
3439,Cauli Local,96.00
3440,Cauli Local,95.00
3441,Cauli Local,95.00
3442,Cauli Local,110.00
3443,Cauli Local,95.00
3444,Cauli Local,75.00
3445,Cauli Local,95.00
3446,Cauli Local,95.00
3447,Cauli Local,95.00
3448,Cauli Local,95.00
3449,Cauli Local,75.00
3450,Cauli Local,76.00
3451,Cauli Local,85.00
3452,Cauli Local,85.00
3453,Cauli Local,88.00
3454,Cauli Local,75.00
3455,Cauli Local,98.00
3456,Cauli Local,85.00
3457,Cauli Local,85.00
3458,Cauli Local,85.00
3459,Cauli Local,82.00
3460,Cauli Local,110.00
3461,Cauli Local,85.00
3462,Cauli Local,114.00
3463,Cauli Local,75.00
3464,Cauli Local,75.00
3465,Cauli Local,85.00
3466,Cauli Local,70.00
3467,Cauli Local,90.00
3468,Cauli Local,90.00
3469,Cauli Local,96.00
3470,Cauli Local,90.00
3471,Cauli Local,95.00
3472,Cauli Local,109.00
3473,Cauli Local,95.00
3474,Cauli Local,93.00
3475,Cauli Local,116.00
3476,Cauli Local,120.00
3477,Cauli Local,112.00
3478,Cauli Local,110.00
3479,Cauli Local,110.00
3480,Cauli Local,125.00
3481,Cauli Local,113.33
3482,Cauli Local,105.00
3483,Cauli Local,96.00
3484,Cauli Local,95.00
3485,Cauli Local,85.00
3486,Cauli Local,85.00
3487,Cauli Local,55.00
3488,Cauli Local,45.00
3489,Cauli Local,45.00
3490,Cauli Local,45.00
3491,Cauli Local,46.00
3492,Cauli Local,40.00
3493,Cauli Local,35.00
3494,Cauli Local,35.00
3495,Cauli Local,29.00
3496,Cauli Local,25.00
3497,Cauli Local,30.00
3498,Cauli Local,30.00
3499,Cauli Local,30.00
3500,Cauli Local,35.00
3501,Cauli Local,28.00
3502,Cauli Local,20.00
3503,Cauli Local,25.00
3504,Cauli Local,25.00
3505,Cauli Local,23.75
3506,Cauli Local,17.50
3507,Cauli Local,15.00
3508,Cauli Local,12.50
3509,Cauli Local,15.00
3510,Cauli Local,14.00
3511,Cauli Local,15.00
3512,Cauli Local,12.50
3513,Cauli Local,14.00
3514,Cauli Local,11.25
3515,Cauli Local,10.00
3516,Cauli Local,10.00
3517,Cauli Local,10.00
3518,Cauli Local,12.50
3519,Cauli Local,12.50
3520,Cauli Local,12.40
3521,Cauli Local,17.67
3522,Cauli Local,12.40
3523,Cauli Local,12.80
3524,Cauli Local,12.50
3525,Cauli Local,12.50
3526,Cauli Local,18.00
3527,Cauli Local,15.80
3528,Cauli Local,15.67
3529,Cauli Local,18.00
3530,Cauli Local,17.50
3531,Cauli Local,20.00
3532,Cauli Local,22.50
3533,Cauli Local,28.00
3534,Cauli Local,30.00
3535,Cauli Local,35.00
3536,Cauli Local,28.40
3537,Cauli Local,25.00
3538,Cauli Local,30.00
3539,Cauli Local,30.00
3540,Cauli Local,30.00
3541,Cauli Local,40.00
3542,Cauli Local,40.00
3543,Cauli Local,35.00
3544,Cauli Local,31.00
3545,Cauli Local,45.00
3546,Cauli Local,40.00
3547,Cauli Local,35.00
3548,Cauli Local,30.00
3549,Cauli Local,29.50
3550,Cauli Local,30.00
3551,Cauli Local,25.00
3552,Cauli Local,25.00
3553,Cauli Local,25.00
3554,Cauli Local,20.00
3555,Cauli Local,20.00
3556,Cauli Local,17.67
3557,Cauli Local,30.00
3558,Cauli Local,30.00
3559,Cauli Local,35.00
3560,Cauli Local,35.00
3561,Cauli Local,35.00
3562,Cauli Local,30.00
3563,Cauli Local,29.50
3564,Cauli Local,35.00
3565,Cauli Local,45.00
3566,Cauli Local,45.00
3567,Cauli Local,40.00
3568,Cauli Local,40.00
3569,Cauli Local,40.00
3570,Cauli Local,35.75
3571,Cauli Local,35.00
3572,Cauli Local,35.00
3573,Cauli Local,45.00
3574,Cauli Local,45.00
3575,Cauli Local,45.00
3576,Cauli Local,45.00
3577,Cauli Local,45.00
3578,Cauli Local,45.00
3579,Cauli Local,50.00
3580,Cauli Local,45.00
3581,Cauli Local,55.00
3582,Cauli Local,45.00
3583,Cauli Local,35.00
3584,Cauli Local,35.00
3585,Cauli Local,35.00
3586,Cauli Local,30.00
3587,Cauli Local,27.67
3588,Cauli Local,25.75
3589,Cauli Local,32.67
3590,Cauli Local,28.25
3591,Cauli Local,27.67
3592,Cauli Local,29.50
3593,Cauli Local,29.00
3594,Cauli Local,31.00
3595,Cauli Local,27.67
3596,Cauli Local,29.00
3597,Cauli Local,30.00
3598,Cauli Local,29.00
3599,Cauli Local,30.00
3600,Cauli Local,30.00
3601,Cauli Local,30.00
3602,Cauli Local,30.00
3603,Cauli Local,27.00
3604,Cauli Local,27.67
3605,Cauli Local,27.50
3606,Cauli Local,30.00
3607,Cauli Local,30.00
3608,Cauli Local,35.00
3609,Cauli Local,35.00
3610,Cauli Local,40.00
3611,Cauli Local,45.00
