sn,name,price
782,Potato Red,27.00
783,Potato Red,31.00
784,Potato Red,31.00
785,Potato Red,30.00
786,Potato Red,30.00
787,Potato Red,30.00
788,Potato Red,30.00
789,Potato Red,30.00
790,Potato Red,33.00
791,Potato Red,33.00
792,Potato Red,33.00
793,Potato Red,33.00
794,Potato Red,38.00
795,Potato Red,38.00
796,Potato Red,38.00
797,Potato Red,38.00
798,Potato Red,35.00
799,Potato Red,36.00
800,Potato Red,36.00
801,Potato Red,35.00
802,Potato Red,34.00
803,Potato Red,35.00
804,Potato Red,35.00
805,Potato Red,38.00
806,Potato Red,35.00
807,Potato Red,35.00
808,Potato Red,33.00
809,Potato Red,35.00
810,Potato Red,35.00
811,Potato Red,35.00
812,Potato Red,35.00
813,Potato Red,35.00
814,Potato Red,36.00
815,Potato Red,35.00
816,Potato Red,34.00
817,Potato Red,35.00
818,Potato Red,35.00
819,Potato Red,35.00
820,Potato Red,35.00
821,Potato Red,36.00
822,Potato Red,35.00
823,Potato Red,35.00
824,Potato Red,35.00
825,Potato Red,34.00
826,Potato Red,36.00
827,Potato Red,36.00
828,Potato Red,36.00
829,Potato Red,35.00
830,Potato Red,35.00
831,Potato Red,35.00
832,Potato Red,35.00
833,Potato Red,35.00
834,Potato Red,35.00
835,Potato Red,35.00
836,Potato Red,35.00
837,Potato Red,36.00
838,Potato Red,35.00
839,Potato Red,37.00
840,Potato Red,36.00
841,Potato Red,35.00
842,Potato Red,35.00
843,Potato Red,35.00
844,Potato Red,37.00
845,Potato Red,35.00
846,Potato Red,35.00
847,Potato Red,35.00
848,Potato Red,35.00
849,Potato Red,35.00
850,Potato Red,35.00
851,Potato Red,36.00
852,Potato Red,42.00
853,Potato Red,42.00
854,Potato Red,42.00
855,Potato Red,42.00
856,Potato Red,42.00
857,Potato Red,41.00
858,Potato Red,39.00
859,Potato Red,40.00
860,Potato Red,40.00
861,Potato Red,40.00
862,Potato Red,41.00
863,Potato Red,38.00
864,Potato Red,38.00
865,Potato Red,37.00
866,Potato Red,37.00
867,Potato Red,36.00
868,Potato Red,36.00
869,Potato Red,36.00
870,Potato Red,36.00
871,Potato Red,36.00
872,Potato Red,36.00
873,Potato Red,36.00
874,Potato Red,36.00
875,Potato Red,43.00
876,Potato Red,37.00
877,Potato Red,38.00
878,Potato Red,38.00
879,Potato Red,38.00
880,Potato Red,38.00
881,Potato Red,38.00
882,Potato Red,42.00
883,Potato Red,42.00
884,Potato Red,42.00
885,Potato Red,42.00
886,Potato Red,42.00
887,Potato Red,42.00
888,Potato Red,42.00
889,Potato Red,42.00
890,Potato Red,42.00
891,Potato Red,42.00
892,Potato Red,42.00
893,Potato Red,42.00
894,Potato Red,42.00
895,Potato Red,42.00
896,Potato Red,42.00
897,Potato Red,42.00
898,Potato Red,43.00
899,Potato Red,39.00
900,Potato Red,38.00
901,Potato Red,39.00
902,Potato Red,38.00
903,Potato Red,38.00
904,Potato Red,38.00
905,Potato Red,38.00
906,Potato Red,38.00
907,Potato Red,38.00
908,Potato Red,38.00
909,Potato Red,38.00
910,Potato Red,38.00
911,Potato Red,38.00
912,Potato Red,38.00
913,Potato Red,38.00
914,Potato Red,38.00
915,Potato Red,38.00
916,Potato Red,38.00
917,Potato Red,38.00
918,Potato Red,38.00
919,Potato Red,38.00
920,Potato Red,38.00
921,Potato Red,38.00
922,Potato Red,38.00
923,Potato Red,38.00
924,Potato Red,38.00
925,Potato Red,38.00
926,Potato Red,38.00
927,Potato Red,38.00
928,Potato Red,38.00
929,Potato Red,36.00
930,Potato Red,36.00
931,Potato Red,36.00
932,Potato Red,36.00
933,Potato Red,36.00
934,Potato Red,36.00
935,Potato Red,36.00
936,Potato Red,36.00
937,Potato Red,36.00
938,Potato Red,36.00
939,Potato Red,36.00
940,Potato Red,36.00
941,Potato Red,36.00
942,Potato Red,36.00
943,Potato Red,36.00
944,Potato Red,36.00
945,Potato Red,36.00
946,Potato Red,36.00
947,Potato Red,36.00
948,Potato Red,36.00
949,Potato Red,36.00
950,Potato Red,36.00
951,Potato Red,36.00
952,Potato Red,36.00
953,Potato Red,36.00
954,Potato Red,36.00
955,Potato Red,36.00
956,Potato Red,36.00
957,Potato Red,38.00
958,Potato Red,37.00
959,Potato Red,38.00
960,Potato Red,38.00
961,Potato Red,38.00
962,Potato Red,38.00
963,Potato Red,38.00
964,Potato Red,38.00
965,Potato Red,38.00
966,Potato Red,38.00
967,Potato Red,38.00
968,Potato Red,58.00
969,Potato Red,58.00
970,Potato Red,58.00
971,Potato Red,58.00
972,Potato Red,48.00
973,Potato Red,48.00
974,Potato Red,48.00
975,Potato Red,42.00
976,Potato Red,42.00
977,Potato Red,42.00
978,Potato Red,42.00
979,Potato Red,42.00
980,Potato Red,38.00
981,Potato Red,38.00
982,Potato Red,38.00
983,Potato Red,38.00
984,Potato Red,38.00
985,Potato Red,38.00
986,Potato Red,38.00
987,Potato Red,38.00
988,Potato Red,38.00
989,Potato Red,38.00
990,Potato Red,36.00
991,Potato Red,36.00
992,Potato Red,36.00
993,Potato Red,36.00
994,Potato Red,34.00
995,Potato Red,33.00
996,Potato Red,33.00
997,Potato Red,33.00
998,Potato Red,32.00
999,Potato Red,33.00
1000,Potato Red,33.00
1001,Potato Red,33.00
1002,Potato Red,33.00
1003,Potato Red,33.00
1004,Potato Red,33.00
1005,Potato Red,33.00
1006,Potato Red,33.00
1007,Potato Red,30.00
1008,Potato Red,30.00
1009,Potato Red,30.00
1010,Potato Red,30.00
1011,Potato Red,30.00
1012,Potato Red,30.00
1013,Potato Red,30.00
1014,Potato Red,30.00
1015,Potato Red,30.00
1016,Potato Red,30.00
1017,Potato Red,30.00
1018,Potato Red,30.00
1019,Potato Red,30.00
1020,Potato Red,30.00
1021,Potato Red,29.00
1022,Potato Red,29.00
1023,Potato Red,29.00
1024,Potato Red,29.00
1025,Potato Red,29.00
1026,Potato Red,29.00
1027,Potato Red,29.00
1028,Potato Red,29.00
1029,Potato Red,29.00
1030,Potato Red,29.00
1031,Potato Red,29.00
1032,Potato Red,26.00
1033,Potato Red,26.00
1034,Potato Red,26.00
1035,Potato Red,26.00
1036,Potato Red,26.00
1037,Potato Red,26.00
1038,Potato Red,25.00
1039,Potato Red,25.00
1040,Potato Red,25.00
1041,Potato Red,25.00
1042,Potato Red,25.00
1043,Potato Red,25.00
1044,Potato Red,45.00
1045,Potato Red,25.00
1046,Potato Red,25.00
1047,Potato Red,25.00
1048,Potato Red,25.00
1049,Potato Red,25.00
1050,Potato Red,25.00
1051,Potato Red,25.00
1052,Potato Red,21.00
1053,Potato Red,21.00
1054,Potato Red,21.00
1055,Potato Red,21.00
1056,Potato Red,21.00
1057,Potato Red,21.00
1058,Potato Red,21.00
1059,Potato Red,21.00
1060,Potato Red,21.00
1061,Potato Red,21.00
1062,Potato Red,21.00
1063,Potato Red,22.00
1064,Potato Red,21.00
1065,Potato Red,22.00
1066,Potato Red,21.00
1067,Potato Red,21.00
1068,Potato Red,21.00
1069,Potato Red,21.00
1070,Potato Red,21.00
1071,Potato Red,21.00
1072,Potato Red,21.00
1073,Potato Red,21.00
1074,Potato Red,21.00
1075,Potato Red,21.00
1076,Potato Red,19.00
